time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-05T12:09:16.090Z,35.9062,-98.2613,5,3.1,mb_lg,,108,0.124,0.34,us,us10008748,2017-03-05T12:33:23.856Z,"15km ENE of Watonga, Oklahoma",earthquake,1.3,2,0.074,47,reviewed,us,us
2017-03-05T12:06:36.240Z,37.1126,-97.4674,5,2.6,ml,,173,0.099,0.35,us,us10008746,2017-03-07T01:58:12.640Z,"15km NE of Caldwell, Kansas",earthquake,1.5,2,0.06,36,reviewed,us,us
2017-03-05T11:33:33.470Z,35.8931,-98.2817,5,2.8,mb_lg,,47,0.13,0.61,us,us1000873y,2017-03-05T11:45:25.040Z,"13km ENE of Watonga, Oklahoma",earthquake,1,2,0.088,34,reviewed,us,us
2017-03-05T11:11:03.184Z,52.1232,-169.3729,20.6,3.7,ml,,,,0.48,ak,ak15440493,2017-03-14T15:53:30.931Z,"96km SSW of Nikolski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-05T10:04:44.420Z,37.2909,141.3529,24.05,4.6,mb,,126,0.73,0.83,us,us1000873g,2017-03-07T02:00:48.263Z,"37km SE of Namie, Japan",earthquake,6.8,5.7,0.083,43,reviewed,us,us
2017-03-05T09:42:33.998Z,39.4116,-116.8517,4.4,2.5,ml,10,178.66,0.632,0.1821,nn,nn00580917,2017-03-05T16:47:29.837Z,"20km ESE of Austin, Nevada",earthquake,,3.8,0.31,4,reviewed,nn,nn
2017-03-05T05:17:48.900Z,17.8367,-65.6106,12,2.9,Md,3,298.8,0.26500301,0.05,pr,pr17064002,2017-03-05T07:56:14.518Z,"32km SSW of Esperanza, Puerto Rico",earthquake,0.8,0.6,0,3,reviewed,pr,pr
2017-03-05T04:47:53.400Z,18.8819,-66.2275,39,3.4,Md,19,234,0.49407341,0.36,pr,pr17064000,2017-03-05T05:25:01.684Z,"47km NNW of San Juan, Puerto Rico",earthquake,1.3,3.9,0,15,reviewed,pr,pr
2017-03-05T03:31:28.430Z,39.7608333,-123.3793333,5.97,2.96,md,29,47,0.09182,0.1,nc,nc72770676,2017-03-07T01:37:02.405Z,"11km WSW of Covelo, California",earthquake,0.17,0.61,0.172,52,reviewed,nc,nc
2017-03-05T03:29:15.020Z,39.7608333,-123.376,5.64,2.58,md,31,46,0.09403,0.1,nc,nc72770671,2017-03-07T01:05:03.673Z,"11km WSW of Covelo, California",earthquake,0.17,0.64,0.121,37,reviewed,nc,nc
2017-03-05T01:55:01.366Z,62.244,-148.0314,18.9,3,ml,,,,0.58,ak,ak15439320,2017-03-14T15:53:27.498Z,"65km NE of Sutton-Alpine, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-05T01:46:56.670Z,36.5353,6.7413,13.01,4.7,mb,,82,2.255,1.07,us,us10008715,2017-03-05T19:50:42.898Z,"13km NE of Didouche Mourad, Algeria",earthquake,7.9,4.6,0.068,66,reviewed,us,us
2017-03-05T01:18:54.330Z,35.646,140.8909,39.58,4.9,mb,,127,2.22,0.91,us,us1000870y,2017-03-06T01:48:18.367Z,"11km SSE of Hasaki, Japan",earthquake,4.3,6.6,0.064,78,reviewed,us,us
2017-03-05T00:08:20.090Z,9.8207,125.548,19.59,5.7,mb,,77,2.733,0.93,us,us1000870s,2017-03-15T10:50:45.430Z,"7km ENE of Surigao, Philippines",earthquake,4,4.1,0.048,155,reviewed,us,us
2017-03-04T20:52:04.920Z,-6.874,-81.3133,10,4.3,mb,,168,2.831,0.73,us,us1000870f,2017-03-04T22:48:12.040Z,"148km WSW of Morrope, Peru",earthquake,5.8,2,0.168,10,reviewed,us,us
2017-03-04T20:41:02.294Z,51.7951,-179.7593,103.9,2.5,ml,,,,0.09,ak,ak15452874,2017-03-14T00:21:39.806Z,"47km ESE of Semisopochnoi Island, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-03-04T20:11:49.650Z,-59.1424,-17.6654,10,5,mb,,107,11.414,0.81,us,us1000871g,2017-03-05T03:19:27.040Z,"East of the South Sandwich Islands",earthquake,13.7,1.9,0.096,35,reviewed,us,us
2017-03-04T20:09:12.900Z,2.5868,128.4055,163.59,4.4,mb,,124,2.08,0.42,us,us10008705,2017-03-04T22:35:10.040Z,"104km NNE of Tobelo, Indonesia",earthquake,10.6,0.9,0.094,33,reviewed,us,us
2017-03-04T20:03:46.050Z,-20.5164,-178.3557,615.86,4.9,mb,,89,4.373,0.88,us,us10008704,2017-03-04T20:19:15.040Z,"38km ENE of Ndoi Island, Fiji",earthquake,13.9,11,0.091,38,reviewed,us,us
2017-03-04T19:48:20.400Z,36.8216,-97.6087,8.133,2.7,ml,,71,,0.21,us,us10008703,2017-03-15T05:42:46.097Z,"11km E of Medford, Oklahoma",earthquake,1.2,4.9,,,reviewed,tul,tul
2017-03-04T17:52:52.900Z,36.8378,-98.252,5.525,2.8,ml,,133,,0.57,us,us100086zm,2017-03-07T15:41:14.283Z,"13km NE of Cherokee, Oklahoma",earthquake,1,2.4,,,reviewed,tul,tul
2017-03-04T17:36:38.850Z,-24.9701,179.6692,490.72,4.7,mb,,75,7.345,0.89,us,us100086zt,2017-03-07T15:21:51.040Z,"South of the Fiji Islands",earthquake,7.8,5.7,0.07,62,reviewed,us,us
2017-03-04T16:49:49.707Z,62.267,-148.4366,31.4,3,ml,,,,0.51,ak,ak15437479,2017-03-14T00:21:39.068Z,"56km NNE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T15:05:03.200Z,19.0944,-67.8093,28,3.2,Md,10,324,1.24506498,0.31,pr,pr17063006,2017-03-04T15:34:14.786Z,"84km NE of Punta Cana, Dominican Republic",earthquake,2,22.5,0,8,reviewed,pr,pr
2017-03-04T13:05:05.160Z,60.1799,-152.4294,102.3,3.3,ml,,,,0.63,ak,ak15437127,2017-03-14T00:21:37.417Z,"37km SSE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T10:21:50.078Z,61.5581,-140.973,1.1,2.9,ml,,,,0.77,ak,ak15436790,2017-03-14T00:21:36.441Z,"184km E of Chitina, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T10:05:26.080Z,-7.2852,155.7187,50.72,4.9,mb,,95,4.686,0.64,us,us100086yg,2017-03-04T10:47:59.040Z,"110km SSE of Panguna, Papua New Guinea",earthquake,8.2,5.2,0.077,55,reviewed,us,us
2017-03-04T09:13:02.410Z,-23.6781,-66.8943,241.88,4.3,mb,,92,2.137,0.59,us,us100086yc,2017-03-04T10:05:32.040Z,"83km NW of San Antonio de los Cobres, Argentina",earthquake,10,7,0.237,5,reviewed,us,us
2017-03-04T08:20:19.420Z,-3.9132,138.6354,86.11,4.4,mb,,125,6.451,1.21,us,us100086y5,2017-03-04T08:44:41.040Z,"253km E of Enarotali, Indonesia",earthquake,5.6,11.5,0.103,27,reviewed,us,us
2017-03-04T07:27:37.840Z,-41.8074,174.1755,19.29,4.3,mwr,,131,0.065,0.8,us,us100086xy,2017-03-05T07:47:08.456Z,"37km SSE of Blenheim, New Zealand",earthquake,3.9,4.1,0.055,32,reviewed,us,us
2017-03-04T06:01:48.100Z,18.3939,-67.361,21,2.6,Md,9,165.6,0.11318773,0.18,pr,pr17063002,2017-03-04T07:57:48.335Z,"13km WNW of Rincon, Puerto Rico",earthquake,0.7,1.7,0,7,reviewed,pr,pr
2017-03-04T05:48:26.640Z,40.2465,-121.1668333,2.87,2.51,md,23,91,0.2958,0.18,nc,nc72770456,2017-03-06T17:11:03.189Z,"8km SE of Chester, California",earthquake,0.53,2.62,0.147,19,reviewed,nc,nc
2017-03-04T05:44:44.590Z,38.783,-122.7221667,2.1,2.68,md,69,40,0.01022,0.09,nc,nc72770446,2017-03-07T02:07:02.496Z,"3km ENE of The Geysers, California",earthquake,0.12,0.17,0.246,52,reviewed,nc,nc
2017-03-04T04:46:45.731Z,53.4857,-165.6688,22.6,3.5,ml,,,,0.76,ak,ak15435192,2017-03-14T00:21:34.776Z,"71km SE of Unalaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T04:33:23.196Z,51.2867,-177.9171,23.1,2.8,ml,,,,0.35,ak,ak15452823,2017-03-09T02:22:42.262Z,"68km SSE of Tanaga Volcano, Alaska",earthquake,,7.2,,,reviewed,ak,ak
2017-03-04T03:50:01.060Z,-7.191,155.8292,51.08,4.8,mb,,102,4.647,0.83,us,us100086xf,2017-03-04T04:09:10.040Z,"101km SW of Chirovanga, Solomon Islands",earthquake,8.5,9.2,0.135,19,reviewed,us,us
2017-03-04T03:18:41.280Z,-7.2921,155.7504,35.07,5,mb,,88,15.703,0.88,us,us100086xu,2017-03-04T06:15:14.040Z,"111km SSE of Panguna, Papua New Guinea",earthquake,10.8,4.7,0.105,33,reviewed,us,us
2017-03-04T03:16:35.070Z,-7.3524,155.6747,50.81,5.1,mb,,30,4.697,1.02,us,us100086x8,2017-03-04T03:34:34.040Z,"116km S of Panguna, Papua New Guinea",earthquake,6.5,6.2,0.074,61,reviewed,us,us
2017-03-04T02:58:24.950Z,-7.3527,155.7048,53.72,5.9,mww,,17,4.681,1.11,us,us100086x7,2017-03-06T18:48:17.040Z,"117km SSE of Panguna, Papua New Guinea",earthquake,7.5,5.9,,,reviewed,us,us
2017-03-04T02:16:24.800Z,18.02,-66.7571,11,2.7,Md,17,154.8,0.12396751,0.17,pr,pr17063000,2017-03-04T03:43:53.430Z,"1km ENE of Magas Arriba, Puerto Rico",earthquake,0.3,0.5,0,13,reviewed,pr,pr
2017-03-04T02:11:53.910Z,25.1802,94.6957,75.66,5.1,mb,,62,1.012,0.86,us,us100086x4,2017-03-05T09:45:17.902Z,"57km SSE of Phek, India",earthquake,3.8,6.9,0.046,153,reviewed,us,us
2017-03-04T00:53:33.900Z,35.7978,-96.6466,6.054,2.7,ml,,95,,0.38,us,us100086wr,2017-03-07T00:50:49.040Z,"5km N of Stroud, Oklahoma",earthquake,1.3,5.6,,,reviewed,tul,tul
2017-03-04T00:42:48.915Z,57.4235,-155.5343,70.6,2.8,ml,,,,0.5,ak,ak15434549,2017-03-10T03:37:52.040Z,"94km W of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T00:14:54.150Z,-55.0061,-129.1062,10,5,mb,,87,33.126,0.98,us,us1000888z,2017-03-11T05:07:07.040Z,"Pacific-Antarctic Ridge",earthquake,14.1,1.9,0.115,24,reviewed,us,us
2017-03-03T23:53:36.200Z,-54.8941,-129.5809,10,5.1,mb,,67,29.792,0.45,us,us1000888a,2017-03-11T04:14:42.040Z,"Pacific-Antarctic Ridge",earthquake,12.1,1.8,0.069,69,reviewed,us,us
2017-03-03T23:31:07.440Z,54.7575,168.0199,34.39,4.9,mb,,84,4.142,0.5,us,us100086vq,2017-03-07T01:23:44.040Z,"138km ESE of Nikol'skoye, Russia",earthquake,8.4,4.6,0.031,338,reviewed,us,us
2017-03-03T23:30:03.100Z,24.8454,94.5486,65.83,4.1,mb,,66,0.653,0.57,us,us100086vs,2017-03-07T01:26:09.040Z,"52km ENE of Yairipok, India",earthquake,7.4,7.6,0.127,17,reviewed,us,us
2017-03-03T23:17:00.080Z,35.3873,25.8746,18.95,4.4,mwr,,41,0.811,0.86,us,us100086vm,2017-03-07T01:56:25.756Z,"19km NE of Skhisma, Greece",earthquake,5.6,4.3,0.057,30,reviewed,us,us
2017-03-03T22:59:02.570Z,7.5222,-76.4203,10,4.3,mb,,138,1.545,1.13,us,us10008889,2017-03-11T03:42:49.040Z,"30km N of Mutata, Colombia",earthquake,4.9,2,0.375,2,reviewed,us,us
2017-03-03T21:38:47.300Z,-34.0372,-177.746,35,4.1,mb,,284,4.76,0.66,us,us10008887,2017-03-11T02:23:29.040Z,"South of the Kermadec Islands",earthquake,5.7,2,0.262,4,reviewed,us,us
2017-03-03T21:21:07.940Z,19.3911667,-155.4211667,9.694,2.7,ml,60,27,0.03899,0.11,hv,hv61627436,2017-03-07T05:30:09.040Z,"19km WSW of Volcano, Hawaii",earthquake,0.28,0.51,0.202,30,reviewed,hv,hv
2017-03-03T21:06:53.210Z,28.3008,139.6502,409.53,4.5,mb,,78,2.547,1.44,us,us1000888b,2017-03-11T04:47:39.040Z,"286km WNW of Chichi-shima, Japan",earthquake,12.7,8.9,0.157,12,reviewed,us,us
2017-03-03T20:49:48.620Z,18.4068,145.4003,107.76,4.4,mb,,105,4.817,1.17,us,us10008886,2017-03-15T20:55:33.040Z,"48km SW of Agrihan, Northern Mariana Islands",earthquake,13.2,8.6,0.139,17,reviewed,us,us
2017-03-03T19:57:11.300Z,-7.0589,125.9342,490.06,4.2,mb,,43,3.146,1.09,us,us10008885,2017-03-15T20:30:09.040Z,"170km NNE of Dili, East Timor",earthquake,10,9.2,0.092,34,reviewed,us,us
2017-03-03T18:54:16.730Z,33.4836667,-116.7963333,3.37,2.62,ml,111,24,0.09527,0.22,ci,ci37817800,2017-03-09T07:27:34.722Z,"8km NE of Aguanga, CA",earthquake,0.12,0.44,0.121,26,reviewed,ci,ci
2017-03-03T17:46:58.260Z,30.779,141.8316,28.31,4.5,mb,,132,2.892,0.68,us,us100086ub,2017-03-14T21:04:41.040Z,"Izu Islands, Japan region",earthquake,7.5,5.8,0.079,47,reviewed,us,us
2017-03-03T15:58:02.380Z,-4.2672,129.926,54.8,4.4,mb,,67,2.677,1.1,us,us100086rt,2017-03-03T16:22:09.040Z,"152km SE of Amahai, Indonesia",earthquake,8.5,9.2,0.134,16,reviewed,us,us
2017-03-03T15:08:11.300Z,18.1588,-67.4828,22,2.6,Md,6,244.8,0.22278219,0.28,pr,pr17062008,2017-03-03T19:16:13.692Z,"30km SW of Stella, Puerto Rico",earthquake,1.5,4.1,0,5,reviewed,pr,pr
2017-03-03T14:33:27.200Z,36.8828,-97.9238,5.233,2.7,ml,,82,,0.53,us,us100086qj,2017-03-13T08:41:08.040Z,"18km WNW of Medford, Oklahoma",earthquake,2.3,6.6,,,reviewed,tul,tul
2017-03-03T14:25:41.087Z,57.0984,-143.4902,11.3,2.8,ml,,,,0.95,ak,ak15452723,2017-03-13T08:39:33.040Z,"Gulf of Alaska",earthquake,,8.5,,,reviewed,ak,ak
2017-03-03T14:06:32.250Z,-21.0878,-179.1999,633.54,4,mb,,218,4.216,0.2,us,us10008884,2017-03-13T08:36:10.040Z,"71km SW of Ndoi Island, Fiji",earthquake,35.1,27.2,0.138,14,reviewed,us,us
2017-03-03T13:59:45.300Z,18.6975,-64.3035,56,2.6,Md,3,345.6,1.00611312,0.28,pr,pr17062007,2017-03-13T08:32:21.040Z,"48km NE of Road Town, British Virgin Islands",earthquake,6.7,10,0,2,reviewed,pr,pr
2017-03-03T13:55:02.030Z,59.1054,-154.3781,126.9,3.2,ml,,,,0.83,ak,ak15433080,2017-03-13T08:30:59.040Z,"78km SSE of Old Iliamna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-03T11:16:40.453Z,51.6683,-176.0263,48.7,3.3,ml,,,,0.55,ak,ak15432783,2017-03-08T22:33:04.298Z,"49km ESE of Adak, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-03-03T10:46:56.120Z,-5.5998,147.2633,137.38,4.7,mb,,37,5.079,0.66,us,us100086pz,2017-03-03T11:03:58.040Z,"127km NNE of Lae, Papua New Guinea",earthquake,8.6,7.3,0.076,53,reviewed,us,us
2017-03-03T10:22:30.226Z,67.4115,-155.9875,7.6,2.9,ml,,,,0.74,ak,ak15432486,2017-03-08T22:33:02.461Z,"68km NE of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-03T08:27:35.740Z,43.1235,145.5694,82.22,5.3,mb,,121,2.098,0.86,us,us100086pe,2017-03-05T15:26:59.605Z,"22km S of Nemuro, Japan",earthquake,8.4,6.2,0.053,119,reviewed,us,us
2017-03-03T06:53:30.635Z,61.6081,-148.2689,14.8,2.6,ml,,,,0.76,ak,ak15431600,2017-03-08T22:34:07.726Z,"35km E of Lazy Mountain, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-03T05:47:36.110Z,19.5468333,-155.6136667,11.114,2.9,ml,54,71,0.02919,0.16,hv,hv61626536,2017-03-03T19:58:40.240Z,"28km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.33,0.188,35,reviewed,hv,hv
2017-03-03T05:33:46.599Z,59.5828,-152.6952,74.5,2.5,ml,,,,0.49,ak,ak15431303,2017-03-08T22:32:53.696Z,"53km WSW of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-03T05:25:58.500Z,18.8882,-66.515,54,3,Md,13,241.2,0.58390493,0.36,pr,pr17062005,2017-03-16T12:51:47.040Z,"52km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2,4,0,10,reviewed,pr,pr
2017-03-03T04:01:43.810Z,5.5189,127.0097,110.98,4.7,mb,,139,2.096,0.58,us,us100086nd,2017-03-11T00:05:12.040Z,"130km SE of Pondaguitan, Philippines",earthquake,6.1,8,0.093,35,reviewed,us,us
2017-03-03T03:46:18.592Z,52.764,-166.6956,1,2.6,ml,,,,0.25,ak,ak15433395,2017-03-08T22:32:51.708Z,"123km S of Unalaska, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2017-03-03T03:43:12.900Z,-2.8625,101.1191,95.79,4.4,mb,,187,2.36,0.58,us,us1000887p,2017-03-11T03:41:02.040Z,"91km SSW of Sungaipenuh, Indonesia",earthquake,9.1,8.7,0.162,11,reviewed,us,us
2017-03-03T02:38:27.000Z,36.6646,-99.1271,5.832,3.3,ml,,146,,0.75,us,us100086n3,2017-03-11T00:09:41.040Z,"25km NNE of Mooreland, Oklahoma",earthquake,2.7,7.5,,,reviewed,tul,tul
2017-03-03T02:30:39.650Z,0.9024,126.8795,30.93,4.1,mb,,104,0.504,1.09,us,us1000887n,2017-03-11T00:49:49.040Z,"55km WNW of Kota Ternate, Indonesia",earthquake,7.7,8.4,0.185,8,reviewed,us,us
2017-03-03T02:14:33.510Z,-5.728,149.3567,99.93,4.7,mb,,52,3.01,0.64,us,us100086n0,2017-03-11T00:14:11.040Z,"58km NNW of Kandrian, Papua New Guinea",earthquake,8.9,6.1,0.088,39,reviewed,us,us
2017-03-03T02:14:05.400Z,18.9099,-67.0307,8,2.9,Md,7,320.4,0.4464627,0.25,pr,pr17062003,2017-03-03T05:13:31.950Z,"45km N of Isabela, Puerto Rico",earthquake,1.4,1.7,0,5,reviewed,pr,pr
2017-03-03T01:59:30.970Z,51.8476,178.5953,117.71,2.7,ml,,311,0.644,0.26,us,us100086qn,2017-03-11T00:54:42.040Z,"12km SSE of Little Sitkin Island, Alaska",earthquake,31,61.2,,,reviewed,us,ak
2017-03-03T00:45:38.040Z,-33.141,179.8382,57.42,4.1,mb,,153,4.329,0.42,us,us1000887m,2017-03-11T02:05:04.040Z,"223km SSW of L'Esperance Rock, New Zealand",earthquake,12.7,10,0.213,6,reviewed,us,us
2017-03-03T00:41:31.220Z,61.2585,-146.1262,24.1,4.1,ml,,,,0.74,ak,ak15430681,2017-03-08T22:42:38.286Z,"20km NE of Valdez, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-03T00:25:28.900Z,18.833,-64.678,29,2.9,Md,4,342,0.77524609,0.21,pr,pr17062001,2017-03-03T04:41:18.414Z,"46km N of Road Town, British Virgin Islands",earthquake,3.7,14.6,0,4,reviewed,pr,pr
2017-03-03T00:10:23.060Z,54.4872,-161.3856,6.6,2.5,ml,,,,1.42,us,us100086my,2017-03-08T22:32:44.516Z,"110km SSW of Sand Point, Alaska",earthquake,5.7,8.4,,,reviewed,ak,ak
2017-03-03T00:04:00.900Z,19.5881,-66.3679,34,3,Md,12,291.6,1.2872858,0.23,pr,pr17062000,2017-03-05T23:10:28.040Z,"115km N of Brenas, Puerto Rico",earthquake,1.8,17.5,0,10,reviewed,pr,pr
2017-03-02T23:48:55.128Z,59.5697,-152.6374,75.5,2.9,ml,,,,0.55,ak,ak15430400,2017-03-13T23:49:52.616Z,"53km WSW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-02T22:32:16.170Z,-6.6047,130.6579,98.08,4.1,mb,,98,1.509,1.33,us,us10008877,2017-03-11T01:32:47.040Z,"165km NNW of Saumlaki, Indonesia",earthquake,9.1,9.3,0.185,8,reviewed,us,us
2017-03-02T22:09:05.760Z,63.3182,-151.1294,11.5,2.5,ml,,,,0.58,ak,ak15430117,2017-03-10T21:02:01.591Z,"111km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-02T21:58:29.380Z,50.1099,-178.5455,34.47,4.2,mb,,222,1.866,0.99,us,us100086m3,2017-03-13T23:48:55.157Z,"134km SSE of Amatignak Island, Alaska",earthquake,5.4,10.5,0.072,53,reviewed,us,us
2017-03-02T21:27:57.350Z,21.5854,142.942,292.72,4,mb,,156,14.366,1.01,us,us10008872,2017-03-11T01:17:33.040Z,"234km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.4,11,0.139,14,reviewed,us,us
2017-03-02T21:17:50.251Z,57.5972,-155.5702,79.6,2.9,ml,,,,0.56,ak,ak15429853,2017-03-13T23:48:54.187Z,"100km W of Larsen Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-02T21:11:22.640Z,-55.6033,-121.8079,10,4.8,mb,,98,29.112,0.83,us,us10008871,2017-03-11T01:06:40.040Z,"Southern East Pacific Rise",earthquake,10.3,1.9,0.131,18,reviewed,us,us
2017-03-02T20:27:29.000Z,36.5278,-98.9756,6.208,3.5,ml,,52,,0.21,us,us100086kz,2017-03-13T18:50:13.289Z,"22km ENE of Mooreland, Oklahoma",earthquake,3.2,4.3,,,reviewed,tul,tul
2017-03-02T20:23:45.020Z,40.2905,-124.3951667,8.17,3.85,mw,20,240,0.08911,0.1,nc,nc72769811,2017-03-13T19:31:12.040Z,"39km SSW of Ferndale, California",earthquake,0.52,0.31,,3,reviewed,nc,nc
2017-03-02T20:14:27.700Z,-6.0919,154.97,161.18,4.8,mb,,56,3.373,0.96,us,us100086ku,2017-03-13T18:47:24.040Z,"62km WNW of Panguna, Papua New Guinea",earthquake,8.8,8.2,0.06,87,reviewed,us,us
2017-03-02T19:28:24.220Z,6.8048,-73.0026,154.71,4.2,mb,,54,0.909,0.62,us,us1000886z,2017-03-14T17:55:40.040Z,"12km N of Aratoca, Colombia",earthquake,8.7,8.7,0.132,16,reviewed,us,us
2017-03-02T19:13:15.670Z,61.3504,-27.4296,10,5,mb,,57,4.396,0.82,us,us100086kc,2017-03-13T18:46:28.040Z,"Iceland region",earthquake,7.9,1.8,0.027,431,reviewed,us,us
2017-03-02T19:05:46.335Z,60.6836,-151.8372,74.2,2.7,ml,,,,0.54,ak,ak15429579,2017-03-13T19:09:59.040Z,"29km W of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-03-02T19:04:10.790Z,61.4696,-27.4331,14.45,4.4,mb,,122,4.301,1.06,us,us100086k7,2017-03-13T23:37:45.040Z,"Iceland region",earthquake,7.4,4.5,0.069,60,reviewed,us,us
2017-03-02T18:48:35.470Z,38.1999,120.7982,13.14,4.4,mb,,126,4.033,0.79,us,us100086kj,2017-03-13T23:48:10.040Z,"43km N of Penglai, China",earthquake,8.2,5.9,0.12,20,reviewed,us,us
2017-03-02T18:33:53.680Z,54.3643,-166.4293,60.3,3,ml,,172,0.449,0.25,us,us100088be,2017-03-14T21:29:55.040Z,"49km WNW of Akutan, Alaska",earthquake,8.3,30.5,,,reviewed,us,ak
2017-03-02T16:55:58.710Z,18.7879,120.6357,7.86,4.4,mb,,122,4.031,0.87,us,us1000886v,2017-03-14T19:24:45.040Z,"29km NNW of Pagudpud, Philippines",earthquake,10.8,6.7,0.135,16,reviewed,us,us
2017-03-02T16:54:08.340Z,53.7185,-163.903,34.43,3.3,ml,,205,1.175,0.62,us,us100088ba,2017-03-14T19:14:08.040Z,"129km SSW of False Pass, Alaska",earthquake,8.5,17,0.148,6,reviewed,us,us
2017-03-02T16:53:47.800Z,-39.4816,177.4404,18.24,4.5,mwr,,160,0.8,0.8,us,us100086id,2017-03-14T19:09:00.841Z,"45km E of Napier, New Zealand",earthquake,5.3,4.8,0.065,23,reviewed,us,us
2017-03-02T16:43:39.800Z,36.5359,-98.9643,5.741,3.3,ml,,62,,0.53,us,us100086ia,2017-03-14T18:57:45.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,1.3,2.1,,,reviewed,tul,tul
2017-03-02T15:13:35.280Z,-18.5462,-177.6394,610.53,4.5,mb,,195,4.172,0.78,us,us1000886t,2017-03-14T16:45:12.040Z,"258km NNE of Ndoi Island, Fiji",earthquake,19.4,13,0.106,26,reviewed,us,us
2017-03-02T15:08:19.610Z,32.6075,132.0979,46.29,4.1,mb,,82,1.15,0.98,us,us100086hv,2017-03-14T16:08:56.040Z,"40km E of Nobeoka, Japan",earthquake,6.5,8.4,0.127,18,reviewed,us,us
2017-03-02T14:57:26.980Z,51.5533,178.9182,54.1,3,ml,,,,0.52,ak,ak15460679,2017-03-13T23:48:51.345Z,"52km SSE of Little Sitkin Island, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-02T14:53:42.900Z,32.6365,132.0995,48.15,5.3,mww,,61,1.138,1.26,us,us100086hr,2017-03-03T14:20:07.543Z,"39km SSE of Saiki, Japan",earthquake,5.9,5.4,0.066,22,reviewed,us,us
2017-03-02T14:40:39.342Z,59.5819,-152.6213,80.9,3.6,ml,,,,0.7,ak,ak15428604,2017-03-13T23:49:33.596Z,"49km WSW of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-02T14:27:55.360Z,37.2575,-121.6365,6.39,2.89,md,105,31,0.08413,0.07,nc,nc72769771,2017-03-06T10:58:44.772Z,"14km N of Morgan Hill, California",earthquake,0.1,0.24,0.168,101,reviewed,nc,nc
2017-03-02T12:44:20.030Z,-5.0292,151.1703,146.05,4.7,mb,,64,1.293,0.56,us,us100086h7,2017-03-02T13:04:46.040Z,"127km ENE of Kimbe, Papua New Guinea",earthquake,9.7,7.4,0.069,64,reviewed,us,us
2017-03-02T11:07:27.000Z,37.5798,38.4402,10,5.6,mww,,37,1.061,0.98,us,us100086gw,2017-03-03T01:58:57.866Z,"3km W of Samsat, Turkey",earthquake,3.2,1.9,,,reviewed,us,us
2017-03-02T10:09:44.460Z,-6.3973,155.1973,47.87,4.8,mb,,110,3.732,0.77,us,us100086gr,2017-03-02T10:30:18.040Z,"33km WSW of Panguna, Papua New Guinea",earthquake,8.2,7.9,0.109,26,reviewed,us,us
2017-03-02T09:13:37.900Z,17.9048,-65.882,7,2.5,Md,9,216,0.22188388,0.3,pr,pr17061000,2017-03-02T11:11:46.982Z,"10km S of Emajagua, Puerto Rico",earthquake,0.9,1.8,0,9,reviewed,pr,pr
2017-03-02T08:37:08.840Z,-16.5828,-174.3531,61.34,4.5,mb,,73,4.89,0.73,us,us1000886h,2017-03-15T13:09:06.040Z,"95km SW of Hihifo, Tonga",earthquake,10.5,7.2,0.139,15,reviewed,us,us
2017-03-02T08:32:48.200Z,19.0421,-65.4093,8,3,Md,6,298.8,0.74021179,0.3,pr,pr17061001,2017-03-15T12:55:50.040Z,"71km NNE of Luquillo, Puerto Rico",earthquake,7.7,10.8,0,5,reviewed,pr,pr
2017-03-02T07:31:19.440Z,34.058,-117.0008333,12.76,3.1,ml,147,27,0.06453,0.18,ci,ci37816704,2017-03-15T12:41:43.040Z,"5km NE of Yucaipa, CA",earthquake,0.1,0.28,0.183,222,reviewed,ci,ci
